director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
CarlosCarrera,DamiánAlcázar,AnaClaudiaTalancón,PedroArmendárizJr.,drama romance,El crimen del padre Amaro,DamiánAlcázar AnaClaudiaTalancón PedroArmendárizJr. CarlosCarrera drama romance
BenhZeitlin,QuvenzhanéWallis,GinaMontana,DwightHenry,drama fantasy,Beasts of the Southern Wild,QuvenzhanéWallis GinaMontana DwightHenry BenhZeitlin drama fantasy
J.LeeThompson,RoddyMcDowall,PaulWilliams,ClaudeAkins,action sci-fi,Battle for the Planet of the Apes,RoddyMcDowall PaulWilliams ClaudeAkins J.LeeThompson action sci-fi
MaggieGreenwald,AidanQuinn,DavidPatrickKelly,JaneAdams,drama music,Songcatcher,AidanQuinn DavidPatrickKelly JaneAdams MaggieGreenwald drama music
VeraFarmiga,DonnaMurphy,BillIrwin,MichaelChernus,drama,Higher Ground,DonnaMurphy BillIrwin MichaelChernus VeraFarmiga drama
VijayChandar,HansikaMotwani,T.R.Silambarasan,Brahmanandam,comedy romance,Vaalu,HansikaMotwani T.R.Silambarasan Brahmanandam VijayChandar comedy romance
MorganSpurlock,QuentinTarantino,J.J.Abrams,DonaldTrump,comedy documentary,The Greatest Movie Ever Sold,QuentinTarantino J.J.Abrams DonaldTrump MorganSpurlock comedy documentary
JonathanWacks,SteveBuscemi,GaryFarmer,JonGries,comedy horror,Ed and His Dead Mother,SteveBuscemi GaryFarmer JonGries JonathanWacks comedy horror
KhyentseNorbu,TshewangDendup,LhakpaDorji,SonamKinga,adventure drama,Travelers and Magicians,TshewangDendup LhakpaDorji SonamKinga KhyentseNorbu adventure drama
TedPost,ClintEastwood,BruceDern,AlanHaleJr.,western,Hang 'Em High,ClintEastwood BruceDern AlanHaleJr. TedPost western
RichardBrooks,HumphreyBogart,JimBackus,KimHunter,crime drama film-noir,Deadline - U.S.A.,HumphreyBogart JimBackus KimHunter RichardBrooks crime drama film-noir
TonyKrantz,GeorgeNewbern,TomCavanagh,CasAnvar,horror thriller,Sublime,GeorgeNewbern TomCavanagh CasAnvar TonyKrantz horror thriller
MitchellAltieri,KimberleyCrossman,LukeEdwards,BreeWilliamson,comedy horror thriller,A Beginner's Guide to Snuff,KimberleyCrossman LukeEdwards BreeWilliamson MitchellAltieri comedy horror thriller
W.D.Hogan,TomEverettScott,KeenanTracey,NicholasCarella,action sci-fi,Independence Daysaster,TomEverettScott KeenanTracey NicholasCarella W.D.Hogan action sci-fi
CoreyGrant,ChristianKeyes,EssenceAtkins,TatyanaAli,comedy drama,Dysfunctional Friends,ChristianKeyes EssenceAtkins TatyanaAli CoreyGrant comedy drama
TomTykwer,MoritzBleibtreu,LudgerPistor,ArminRohde,crime drama,Run Lola Run,MoritzBleibtreu LudgerPistor ArminRohde TomTykwer crime drama
LuckyMcKee,JamesDuval,WillEstes,NoraZehetner,drama horror,May,JamesDuval WillEstes NoraZehetner LuckyMcKee drama horror
RichardBoddington,NatashaHenstridge,CJAdams,ErinPitt,adventure family,Against the Wild,NatashaHenstridge CJAdams ErinPitt RichardBoddington adventure family
DavidHunt,MatthewAlan,ChrisCleveland,Circus-Szalewski,horror,Living Dark: The Story of Ted the Caver,MatthewAlan ChrisCleveland Circus-Szalewski DavidHunt horror
PatriciaRiggen,AmericaFerrera,EugenioDerbez,KatedelCastillo,adventure drama,Under the Same Moon,AmericaFerrera EugenioDerbez KatedelCastillo PatriciaRiggen adventure drama
J.LeeThompson,RoddyMcDowall,GordonJump,JohnRandolph,action sci-fi,Conquest of the Planet of the Apes,RoddyMcDowall GordonJump JohnRandolph J.LeeThompson action sci-fi
ToddField,TomWilkinson,SissySpacek,KarenAllen,crime drama,In the Bedroom,TomWilkinson SissySpacek KarenAllen ToddField crime drama
StevenR.Monroe,SarahButler,ChadLindberg,DanielFranzese,horror thriller,I Spit on Your Grave,SarahButler ChadLindberg DanielFranzese StevenR.Monroe horror thriller
MarkIllsley,AllyWalker,IlleanaDouglas,JeremyNortham,comedy crime romance,"Happy, Texas",AllyWalker IlleanaDouglas JeremyNortham MarkIllsley comedy crime romance
PawelPawlikowski,PaddyConsidine,NataliePress,DeanAndrews,drama romance,My Summer of Love,PaddyConsidine NataliePress DeanAndrews PawelPawlikowski drama romance
RiteshBatra,NawazuddinSiddiqui,NimratKaur,LilleteDubey,drama romance,The Lunchbox,NawazuddinSiddiqui NimratKaur LilleteDubey RiteshBatra drama romance
SallyPotter,ShirleyHenderson,JoanAllen,StephanieLeonidas,drama romance,Yes,ShirleyHenderson JoanAllen StephanieLeonidas SallyPotter drama romance
FrankCapra,JeanArthur,AnnMiller,LionelBarrymore,comedy drama romance,You Can't Take It with You,JeanArthur AnnMiller LionelBarrymore FrankCapra comedy drama romance
FredZinnemann,MontgomeryClift,DonnaReed,DeborahKerr,drama romance war,From Here to Eternity,MontgomeryClift DonnaReed DeborahKerr FredZinnemann drama romance war
JohnFord,HarryCareyJr.,BenJohnson,VictorMcLaglen,western,She Wore a Yellow Ribbon,HarryCareyJr. BenJohnson VictorMcLaglen JohnFord western
BradJ.Silverman,ShawneeSmith,MichaelWelch,AnthonyReynolds,drama music,Grace Unplugged,ShawneeSmith MichaelWelch AnthonyReynolds BradJ.Silverman drama music
DaveMeyers,EddieGriffin,CliftonPowell,MarlaGibbs,comedy drama,Foolish,EddieGriffin CliftonPowell MarlaGibbs DaveMeyers comedy drama
DavidM.Matthews,EssenceAtkins,LammanRucker,TempesttBledsoe,crime drama thriller,N-Secure,EssenceAtkins LammanRucker TempesttBledsoe DavidM.Matthews crime drama thriller
NadineLabaki,YasmineAlMassri,AdelKaram,NadineLabaki,comedy drama romance,Caramel,YasmineAlMassri AdelKaram NadineLabaki NadineLabaki comedy drama romance
LluísQuílez,StephenRea,PixieDavies,AlejandroFurth,horror thriller,Out of the Dark,StephenRea PixieDavies AlejandroFurth LluísQuílez horror thriller
EytanFox,OhadKnoller,LiorAshkenazi,Yousef'Joe'Sweid,comedy drama romance,The Bubble,OhadKnoller LiorAshkenazi Yousef'Joe'Sweid EytanFox comedy drama romance
FrancisFordCoppola,HarrisonFord,TeriGarr,CindyWilliams,drama mystery thriller,The Conversation,HarrisonFord TeriGarr CindyWilliams FrancisFordCoppola drama mystery thriller
RomeshSharma,AnnabelleWallis,Revathy,BhoomikaChawla,romance,Dil Jo Bhi Kahey...,AnnabelleWallis Revathy BhoomikaChawla RomeshSharma romance
FrançoisTruffaut,CatherineDeneuve,Jean-PaulBelmondo,MichelBouquet,crime drama romance,Mississippi Mermaid,CatherineDeneuve Jean-PaulBelmondo MichelBouquet FrançoisTruffaut crime drama romance
AdamGoldberg,JudyGreer,MarisaCoughlan,NickyKatt,drama mystery,I Love Your Work,JudyGreer MarisaCoughlan NickyKatt AdamGoldberg drama mystery
TravisZariwny,DustinIngram,GageGolightly,SamuelDavis,horror,Cabin Fever,DustinIngram GageGolightly SamuelDavis TravisZariwny horror
ZackSnyder,TyBurrell,KevinZegers,MekhiPhifer,action horror thriller,Dawn of the Dead,TyBurrell KevinZegers MekhiPhifer ZackSnyder action horror thriller
AdrienneShelly,LewTemple,CherylHines,EddieJemison,comedy drama romance,Waitress,LewTemple CherylHines EddieJemison AdrienneShelly comedy drama romance
NewtArnold,BoloYeung,DonaldGibb,KenSiu,action biography drama sport,Bloodsport,BoloYeung DonaldGibb KenSiu NewtArnold action biography drama sport
FrankCapra,ClaudeRains,JeanArthur,ThomasMitchell,comedy drama,Mr. Smith Goes to Washington,ClaudeRains JeanArthur ThomasMitchell FrankCapra comedy drama
LarryClark,RosarioDawson,LeoFitzpatrick,JustinPierce,drama,Kids,RosarioDawson LeoFitzpatrick JustinPierce LarryClark drama
NoahBaumbach,WilliamBaldwin,ElizabethMeriwether,OwenKline,comedy drama,The Squid and the Whale,WilliamBaldwin ElizabethMeriwether OwenKline NoahBaumbach comedy drama
CharlesHerman-Wurmfeld,ScottCohen,JenniferWestfeldt,BrianStepanek,comedy drama romance,Kissing Jessica Stein,ScottCohen JenniferWestfeldt BrianStepanek CharlesHerman-Wurmfeld comedy drama romance
YimouZhang,HongleiSun,NiYan,DahongNi,comedy drama,"A Woman, a Gun and a Noodle Shop",HongleiSun NiYan DahongNi YimouZhang comedy drama
JohnStockwell,MatthewZiff,T.J.Storm,SamMedina,action,Kickboxer: Vengeance,MatthewZiff T.J.Storm SamMedina JohnStockwell action
AlfredHitchcock,NormanLloyd,RhondaFleming,LeoG.Carroll,film-noir mystery romance thriller,Spellbound,NormanLloyd RhondaFleming LeoG.Carroll AlfredHitchcock film-noir mystery romance thriller
AtomEgoyan,BruceGreenwood,MiaKirshner,SarahPolley,drama mystery romance,Exotica,BruceGreenwood MiaKirshner SarahPolley AtomEgoyan drama mystery romance
VincentGallo,AnjelicaHuston,VincentGallo,Jan-MichaelVincent,comedy crime drama romance,Buffalo '66,AnjelicaHuston VincentGallo Jan-MichaelVincent VincentGallo comedy crime drama romance
JamesWan,LinShaye,BarbaraHershey,PhilipFriedman,fantasy horror mystery thriller,Insidious,LinShaye BarbaraHershey PhilipFriedman JamesWan fantasy horror mystery thriller
AlexCox,DelZamora,TraceyWalter,MiguelSandoval,comedy crime sci-fi thriller,Repo Man,DelZamora TraceyWalter MiguelSandoval AlexCox comedy crime sci-fi thriller
FabiánBielinsky,RicardoDarín,GastónPauls,LeticiaBrédice,crime drama thriller,Nine Queens,RicardoDarín GastónPauls LeticiaBrédice FabiánBielinsky crime drama thriller
DrorMoreh,AmiAyalon,YuvalDiskin,YaakovPeri,documentary war,The Gatekeepers,AmiAyalon YuvalDiskin YaakovPeri DrorMoreh documentary war
RebeccaMiller,BeauBridges,SusannaThompson,RyanMcDonald,drama,The Ballad of Jack and Rose,BeauBridges SusannaThompson RyanMcDonald RebeccaMiller drama
MaggieCarey,DonaldGlover,AliaShawkat,ScottPorter,comedy romance,The To Do List,DonaldGlover AliaShawkat ScottPorter MaggieCarey comedy romance
RogerAvary,EricStoltz,SalvatorXuereb,Jean-HuguesAnglade,crime drama thriller,Killing Zoe,EricStoltz SalvatorXuereb Jean-HuguesAnglade RogerAvary crime drama thriller
HenryBean,RyanGosling,TheresaRussell,SummerPhoenix,drama,The Believer,RyanGosling TheresaRussell SummerPhoenix HenryBean drama
DavidGordonGreen,MichaelAngarano,ConnorPaolo,TomNoonan,drama romance,Snow Angels,MichaelAngarano ConnorPaolo TomNoonan DavidGordonGreen drama romance
SimeonRice,WardG.Smith,LisaBrave,MaloneThomas,action horror thriller,Unsullied,WardG.Smith LisaBrave MaloneThomas SimeonRice action horror thriller
BradAnderson,PaulGuilfoyle,BrendanSextonIII,LarryFessenden,horror mystery,Session 9,PaulGuilfoyle BrendanSextonIII LarryFessenden BradAnderson horror mystery
JeffGarlin,JessySchram,JeffGarlin,JoeySlotnick,comedy romance,I Want Someone to Eat Cheese With,JessySchram JeffGarlin JoeySlotnick JeffGarlin comedy romance
QasimBasir,DorianMissick,NiaLong,EvanRoss,drama family,Mooz-Lum,DorianMissick NiaLong EvanRoss QasimBasir drama family
AdamGreen,JoelDavidMoore,KaneHodder,JoelMurray,comedy horror,Hatchet,JoelDavidMoore KaneHodder JoelMurray AdamGreen comedy horror
CharlesChaplin,PauletteGoddard,StanleyBlystone,FredMalatesta,comedy drama family,Modern Times,PauletteGoddard StanleyBlystone FredMalatesta CharlesChaplin comedy drama family
PeteJones,BrianDennehy,AidanQuinn,BonnieHunt,drama,Stolen Summer,BrianDennehy AidanQuinn BonnieHunt PeteJones drama
BruceCampbell,TedRaimi,DanHicks,TimothyPatrickQuill,comedy fantasy,My Name Is Bruce,TedRaimi DanHicks TimothyPatrickQuill BruceCampbell comedy fantasy
MarkBrown,VivicaA.Fox,MonicaCalhoun,GarrettMorris,comedy drama,The Salon,VivicaA.Fox MonicaCalhoun GarrettMorris MarkBrown comedy drama
AdamCarolla,JayMohr,JimO'Heir,DavidAlanGrier,comedy,Road Hard,JayMohr JimO'Heir DavidAlanGrier AdamCarolla comedy
IraSachs,RipTorn,JennyO'Hara,DarrenE.Burrows,drama music romance,Forty Shades of Blue,RipTorn JennyO'Hara DarrenE.Burrows IraSachs drama music romance
JohnSayles,BrianLeeFranklin,JohnArcilla,RonnieLazaro,drama war,Amigo,BrianLeeFranklin JohnArcilla RonnieLazaro JohnSayles drama war
BruceMcDonald,StephenMcHattie,GeorginaReilly,BoydBanks,fantasy horror,Pontypool,StephenMcHattie GeorginaReilly BoydBanks BruceMcDonald fantasy horror
JamesMottern,JimmyBennett,JoeyLaurenAdams,MatthewLawrence,drama,Trucker,JimmyBennett JoeyLaurenAdams MatthewLawrence JamesMottern drama
JaimeZevallos,AngelaSarafyan,JaimeZevallos,MichaelElian,comedy drama romance,Me You and Five Bucks,AngelaSarafyan JaimeZevallos MichaelElian JaimeZevallos comedy drama romance
RobZombie,SidHaig,DeeWallace,MichaelBerryman,drama fantasy horror thriller,The Lords of Salem,SidHaig DeeWallace MichaelBerryman RobZombie drama fantasy horror thriller
GerardJohnstone,MorganaO'Reilly,BruceHopkins,CameronRhodes,comedy horror mystery,Housebound,MorganaO'Reilly BruceHopkins CameronRhodes GerardJohnstone comedy horror mystery
RobertGreenwald,LeeScott,JonHunter,MattHunter,documentary,Wal-Mart: The High Cost of Low Price,LeeScott JonHunter MattHunter RobertGreenwald documentary
DavidRay,NicoleMuñoz,SarahLind,KylaWise,drama fantasy romance,Fetching Cody,NicoleMuñoz SarahLind KylaWise DavidRay drama fantasy romance
DaveRodriguez,ChazzPalminteri,MichaelRapaport,PaulSorvino,comedy drama,Once Upon a Time in Queens,ChazzPalminteri MichaelRapaport PaulSorvino DaveRodriguez comedy drama
NaeCaranfil,MonicaBarladeanu,JoeArmstrong,MartinHancock,comedy drama,Closer to the Moon,MonicaBarladeanu JoeArmstrong MartinHancock NaeCaranfil comedy drama
DavidWinning,Ashanti,AmberMarshall,JohnDeSantis,sci-fi,Mutant World,Ashanti AmberMarshall JohnDeSantis DavidWinning sci-fi
FrankLotito,BrightonSharbino,JakeBusey,TimGuinee,comedy drama family,Growing Up Smith,BrightonSharbino JakeBusey TimGuinee FrankLotito comedy drama family
TimothyWoodwardJr.,KatrinaLaw,JohnnyMessner,MichaelParé,action crime thriller,Checkmate,KatrinaLaw JohnnyMessner MichaelParé TimothyWoodwardJr. action crime thriller
ChristopherMcQuarrie,TomCruise,RobertDuvall,DavidOyelowo,action crime mystery thriller,Jack Reacher,TomCruise RobertDuvall DavidOyelowo ChristopherMcQuarrie action crime mystery thriller
TaraSubkoff,TimothyHutton,BalthazarGetty,LydiaHearst,drama horror mystery thriller,#Horror,TimothyHutton BalthazarGetty LydiaHearst TaraSubkoff drama horror mystery thriller
RussellFriedenberg,RudyYoungblood,GlenPowell,KiowaGordon,action horror thriller,Wind Walkers,RudyYoungblood GlenPowell KiowaGordon RussellFriedenberg action horror thriller
WilliamCottrell,AdrianaCaselotti,BillyGilbert,LucilleLaVerne,animation family fantasy musical,Snow White and the Seven Dwarfs,AdrianaCaselotti BillyGilbert LucilleLaVerne WilliamCottrell animation family fantasy musical
LucreciaMartel,MíaMaestro,MercedesMorán,MaríaAlche,drama,The Holy Girl,MíaMaestro MercedesMorán MaríaAlche LucreciaMartel drama
EdwardDmytryk,BrigitteBardot,WoodyStrode,HonorBlackman,western,Shalako,BrigitteBardot WoodyStrode HonorBlackman EdwardDmytryk western
ZakPenn,ZakPenn,GabrielBeristain,JohnBailey,adventure comedy horror,Incident at Loch Ness,ZakPenn GabrielBeristain JohnBailey ZakPenn adventure comedy horror
AlexRanarivelo,LeaThompson,ChristinaMoore,CullenDouglas,drama,The Dog Lover,LeaThompson ChristinaMoore CullenDouglas AlexRanarivelo drama
JonKnautz,CamrenBicondova,AdamDiMarco,ChastyBallesteros,horror thriller,Girl House,CamrenBicondova AdamDiMarco ChastyBallesteros JonKnautz horror thriller
MathieuAmalric,MathieuAmalric,LéaDrucker,LaurentPoitrenaux,crime romance thriller,The Blue Room,MathieuAmalric LéaDrucker LaurentPoitrenaux MathieuAmalric crime romance thriller
DavidWorth,JessicaSzohr,JonathanMangum,AngelaJones,horror thriller,House at the End of the Drive,JessicaSzohr JonathanMangum AngelaJones DavidWorth horror thriller
LeslieH.Martinson,BurgessMeredith,CesarRomero,BurtWard,adventure comedy family,Batman: The Movie,BurgessMeredith CesarRomero BurtWard LeslieH.Martinson adventure comedy family
GuyRitchie,JasonStatham,JasonFlemyng,DexterFletcher,comedy crime,"Lock, Stock and Two Smoking Barrels",JasonStatham JasonFlemyng DexterFletcher GuyRitchie comedy crime
RobertM.Young,BarryCorbin,BruceMcGill,NedBeatty,western,The Ballad of Gregorio Cortez,BarryCorbin BruceMcGill NedBeatty RobertM.Young western
RobertM.Young,KarlMalden,MichaelDouglas,NedBeatty,action crime drama mystery,The Streets of San Francisco            ,KarlMalden MichaelDouglas NedBeatty RobertM.Young action crime drama mystery
ThomasVinterberg,UlrichThomsen,PaprikaSteen,TrineDyrholm,drama,The Celebration,UlrichThomsen PaprikaSteen TrineDyrholm ThomasVinterberg drama
SteveBuscemi,SteveBuscemi,DebiMazar,CarolKane,comedy drama,Trees Lounge,SteveBuscemi DebiMazar CarolKane SteveBuscemi comedy drama
HamTran,LongNguyen,KieuChinh,CatLy,drama,Journey from the Fall,LongNguyen KieuChinh CatLy HamTran drama
RichCowan,EricDane,KarenAllen,PeterCoyote,drama,The Basket,EricDane KarenAllen PeterCoyote RichCowan drama
BorisRodriguez,StephenMcHattie,ThureLindhardt,GeorginaReilly,comedy horror,Eddie: The Sleepwalking Cannibal,StephenMcHattie ThureLindhardt GeorginaReilly BorisRodriguez comedy horror
HaroldBecker,BruceWillis,MikoHughes,CarriePreston,action crime drama thriller,Mercury Rising,BruceWillis MikoHughes CarriePreston HaroldBecker action crime drama thriller
HaroldBecker,JamesMorrison,TuckerSmallwood,KristenCloke,drama sci-fi,Space: Above and Beyond            ,JamesMorrison TuckerSmallwood KristenCloke HaroldBecker drama sci-fi
SadykSher-Niyaz,ElinaAbaiKyzy,AzizMuradillayev,MirlanAbdulayev,action biography drama history,Queen of the Mountains,ElinaAbaiKyzy AzizMuradillayev MirlanAbdulayev SadykSher-Niyaz action biography drama history
PaulDonovan,MauryChaykin,LenoreZann,TimChoate,action sci-fi,Def-Con 4,MauryChaykin LenoreZann TimChoate PaulDonovan action sci-fi
JonathanKesselman,JudyGreer,AdamGoldberg,TonyCox,comedy,The Hebrew Hammer,JudyGreer AdamGoldberg TonyCox JonathanKesselman comedy
ArjunSablok,AbhishekBachchan,UdayChopra,SamanthaMcLeod,comedy musical romance,Neal 'N' Nikki,AbhishekBachchan UdayChopra SamanthaMcLeod ArjunSablok comedy musical romance
CraigMoss,NoureenDeWulf,BryanCallen,MattCrabtree,comedy,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,NoureenDeWulf BryanCallen MattCrabtree CraigMoss comedy
TylerOliver,BellaThorne,ChloeBridges,ChristopherAtkins,horror romance thriller,Forget Me Not,BellaThorne ChloeBridges ChristopherAtkins TylerOliver horror romance thriller
AlfredHitchcock,LaurenceOlivier,JoanFontaine,GeorgeSanders,drama film-noir mystery thriller,Rebecca,LaurenceOlivier JoanFontaine GeorgeSanders AlfredHitchcock drama film-noir mystery thriller
SteveMiner,BetsyPalmer,AdrienneKing,AmySteel,horror mystery thriller,Friday the 13th Part 2,BetsyPalmer AdrienneKing AmySteel SteveMiner horror mystery thriller
BillyWilder,RayMilland,JaneWyman,FrankFaylen,drama film-noir,The Lost Weekend,RayMilland JaneWyman FrankFaylen BillyWilder drama film-noir
DouglasCheek,DanielStern,JohnHeard,SamMcMurray,horror sci-fi,C.H.U.D.,DanielStern JohnHeard SamMcMurray DouglasCheek horror sci-fi
YoussefDelara,NoelGugliemi,JenniRivera,JorgeDiaz,drama music,Filly Brown,NoelGugliemi JenniRivera JorgeDiaz YoussefDelara drama music
DeryckBroom,VicMignogna,OmarBensonMiller,AnupamKher,animation,The Lion of Judah,VicMignogna OmarBensonMiller AnupamKher DeryckBroom animation
HenryHathaway,JosephCotten,JeanPeters,WillWright,crime film-noir thriller,Niagara,JosephCotten JeanPeters WillWright HenryHathaway crime film-noir thriller
JohnFord,RoddyMcDowall,WalterPidgeon,BarryFitzgerald,drama family,How Green Was My Valley,RoddyMcDowall WalterPidgeon BarryFitzgerald JohnFord drama family
JohnFord,MaryLynnRajskub,RileyKeough,PaulSparks,drama,The Girlfriend Experience            ,MaryLynnRajskub RileyKeough PaulSparks JohnFord drama
SpikeLee,RamiMalek,ElvisNolasco,FeliciaPearson,comedy romance thriller,Da Sweet Blood of Jesus,RamiMalek ElvisNolasco FeliciaPearson SpikeLee comedy romance thriller
StevenSoderbergh,PeterGallagher,LauraSanGiacomo,StevenBrill,drama,"Sex, Lies, and Videotape",PeterGallagher LauraSanGiacomo StevenBrill StevenSoderbergh drama
JamesWan,MichaelEmerson,MonicaPotter,ShawneeSmith,horror mystery thriller,Saw,MichaelEmerson MonicaPotter ShawneeSmith JamesWan horror mystery thriller
JayChandrasekhar,GeoffreyArend,DanielvonBargen,JayChandrasekhar,comedy crime mystery,Super Troopers,GeoffreyArend DanielvonBargen JayChandrasekhar JayChandrasekhar comedy crime mystery
GiovanniZelko,ZuhairHaddad,HarryLennix,BenYoucef,action romance thriller,The Algerian,ZuhairHaddad HarryLennix BenYoucef GiovanniZelko action romance thriller
ClaudiaSainte-Luce,XimenaAyala,VeraWilson,JoséManuelOrozcoAngulo,comedy drama,The Amazing Catfish,XimenaAyala VeraWilson JoséManuelOrozcoAngulo ClaudiaSainte-Luce comedy drama
ScottDerrickson,KeanuReeves,JonHamm,JuanRiedinger,drama sci-fi thriller,The Day the Earth Stood Still,KeanuReeves JonHamm JuanRiedinger ScottDerrickson drama sci-fi thriller
